id_orden,fecha_venta,mes_venta,categoria,metodo_pago,region,estado_envio,genero_cliente,precio_unitario,cantidad,descuento_pct,total_venta,edad_cliente,calificacion,dias_envio,costo_envio,comentario_cliente,descripcion_producto
ORD-04916,2023-12-06,December,Belleza,PayPal,Oeste,Entregado,No especificado,4586.62,9,0.18,33849.26,59,1.7,12,190.01,"Excelente producto, llegó a tiempo y en perfectas condiciones.",Producto certificado con garantía extendida de 12 meses.
ORD-04917,2023-11-28,November,Alimentos,Transferencia,Norte,Entregado,No especificado,1672.8,5,0.21,6607.56,56,1.9,3,292.91,Tardó más de lo esperado pero el producto está bien.,Edición especial con características exclusivas para el usuario.
ORD-04918,2023-03-29,March,Electrónica,Tarjeta de crédito,Sur,Devuelto,F,1891.81,2,0.05,3594.44,28,2.1,8,35.35,Tardó más de lo esperado pero el producto está bien.,Compatible con múltiples plataformas y sistemas operativos.
ORD-04919,2023-06-18,June,Juguetes,Efectivo,Centro,Entregado,F,3811.13,2,0.39,4649.58,32,1.9,1,42.81,No era exactamente lo que buscaba pero funciona correctamente.,Edición especial con características exclusivas para el usuario.
ORD-04920,2023-07-03,July,Alimentos,Tarjeta de crédito,Oeste,Cancelado,M,1727.18,7,0.1,10881.23,19,3.6,13,110.66,"Entrega puntual, producto exactamente como se describía en la página.",Producto certificado con garantía extendida de 12 meses.
ORD-04921,2023-08-13,August,Alimentos,Transferencia,Norte,Devuelto,M,4762.71,17,0.18,66392.18,54,1.5,6,250.87,Tardó más de lo esperado pero el producto está bien.,Edición especial con características exclusivas para el usuario.
ORD-04922,2023-11-15,November,Alimentos,Transferencia,Oeste,En tránsito,No especificado,3702.74,10,0.09,33694.93,60,2.5,2,140.17,Tardó más de lo esperado pero el producto está bien.,Compatible con múltiples plataformas y sistemas operativos.
ORD-04923,2023-05-18,May,Juguetes,Efectivo,Sur,Cancelado,F,3007.27,12,0.2,28869.79,49,3.5,7,96.48,No era exactamente lo que buscaba pero funciona correctamente.,Dispositivo de última generación con tecnología avanzada.
ORD-04924,2023-02-17,February,Hogar,PayPal,Este,Entregado,F,4410.43,2,0.3,6174.6,57,2.2,13,168.36,El empaque llegó dañado aunque el producto estaba bien.,Compatible con múltiples plataformas y sistemas operativos.
ORD-04925,2023-07-10,July,Ropa,PayPal,Centro,Entregado,M,295.55,10,0.21,2334.85,30,1.3,3,78.16,Servicio al cliente muy atento y resolvieron mis dudas rápido.,Compatible con múltiples plataformas y sistemas operativos.
ORD-04926,2023-06-25,June,Deportes,Tarjeta de débito,Norte,En tránsito,M,1322.46,1,0.11,1176.99,60,1.3,11,120.35,Tardó más de lo esperado pero el producto está bien.,Compatible con múltiples plataformas y sistemas operativos.
ORD-04927,2023-04-04,April,Belleza,Transferencia,Sur,Entregado,F,2351.93,4,0.1,8466.95,34,1.5,10,99.78,Servicio al cliente muy atento y resolvieron mis dudas rápido.,Edición especial con características exclusivas para el usuario.
ORD-04928,2023-02-28,February,Deportes,Tarjeta de débito,Sur,Entregado,F,1173.54,13,0.3,10679.21,32,4.3,5,241.24,"Muy buena compra, lo recomiendo ampliamente a todos.",Producto certificado con garantía extendida de 12 meses.
ORD-04929,2023-07-25,July,Hogar,Transferencia,Este,Entregado,M,3732.33,12,0.05,42548.56,50,3.6,10,277.28,"Excelente producto, llegó a tiempo y en perfectas condiciones.",Alta resistencia y durabilidad probada bajo estándares internacionales.
ORD-04930,2023-07-24,July,Deportes,Tarjeta de débito,Este,Entregado,M,4600.08,11,0.15,43010.75,68,1.3,2,227.87,El empaque llegó dañado aunque el producto estaba bien.,Edición especial con características exclusivas para el usuario.
ORD-04931,2023-08-22,August,Deportes,PayPal,Centro,Devuelto,F,2147.66,10,0.06,20188.0,33,2.6,1,131.73,"Excelente producto, llegó a tiempo y en perfectas condiciones.",Dispositivo de última generación con tecnología avanzada.
ORD-04932,2023-05-20,May,Hogar,Transferencia,Centro,Entregado,M,1743.56,15,0.1,23538.06,68,2.1,5,151.3,"El producto no cumplió mis expectativas, la calidad es regular.",Compatible con múltiples plataformas y sistemas operativos.
ORD-04933,2023-07-17,July,Electrónica,PayPal,Sur,Entregado,M,4809.68,5,0.06,22605.5,30,3.3,9,37.52,El empaque llegó dañado aunque el producto estaba bien.,Dispositivo de última generación con tecnología avanzada.
ORD-04934,2023-12-20,December,Juguetes,Tarjeta de crédito,Centro,Cancelado,M,2252.02,17,0.35,24884.82,39,3.1,9,224.06,"Excelente producto, llegó a tiempo y en perfectas condiciones.",Alta resistencia y durabilidad probada bajo estándares internacionales.
ORD-04935,2023-09-02,September,Hogar,PayPal,Centro,Entregado,F,2470.79,5,0.29,8771.3,40,2.9,7,178.94,"Producto de alta calidad, superó todas mis expectativas.",Diseño ergonómico ideal para uso diario y profesional.
ORD-04936,2023-08-04,August,Ropa,Transferencia,Este,Devuelto,F,1790.67,2,0.22,2793.45,53,2.3,14,270.73,"El producto no cumplió mis expectativas, la calidad es regular.",Producto certificado con garantía extendida de 12 meses.
ORD-04937,2023-11-29,November,Libros,Tarjeta de crédito,Sur,Cancelado,No especificado,4552.26,9,0.09,37283.01,60,1.6,9,60.18,"Muy buena compra, lo recomiendo ampliamente a todos.",Material premium con acabado de alta calidad y durabilidad.
ORD-04938,2023-03-27,March,Electrónica,Tarjeta de débito,Oeste,Devuelto,F,2866.33,6,0.2,13758.38,67,4.0,4,227.92,"Increíble relación calidad-precio, definitivamente volvería a comprar.",Material premium con acabado de alta calidad y durabilidad.
ORD-04939,2023-02-27,February,Hogar,Efectivo,Oeste,Entregado,F,3822.76,18,0.21,54359.65,67,4.5,3,205.4,No era exactamente lo que buscaba pero funciona correctamente.,Material premium con acabado de alta calidad y durabilidad.
ORD-04940,2023-03-09,March,Electrónica,Transferencia,Norte,Entregado,M,4068.44,14,0.24,43288.2,27,4.8,11,79.75,Tardó más de lo esperado pero el producto está bien.,Diseño ergonómico ideal para uso diario y profesional.
ORD-04941,2023-12-23,December,Libros,Efectivo,Este,Entregado,F,1742.15,19,0.02,32438.83,34,1.2,4,200.21,"Entrega puntual, producto exactamente como se describía en la página.",Alta resistencia y durabilidad probada bajo estándares internacionales.
ORD-04942,2023-01-31,January,Deportes,Efectivo,Norte,Entregado,F,2196.79,14,0.39,18760.59,47,4.0,7,277.31,El empaque llegó dañado aunque el producto estaba bien.,Material premium con acabado de alta calidad y durabilidad.
ORD-04943,2023-03-23,March,Deportes,Tarjeta de crédito,Sur,Entregado,M,4249.94,8,0.19,27539.61,30,3.9,8,275.53,"Excelente producto, llegó a tiempo y en perfectas condiciones.",Diseño ergonómico ideal para uso diario y profesional.
ORD-04944,2023-02-23,February,Libros,Tarjeta de débito,Oeste,Entregado,F,1848.11,17,0.37,19793.26,47,4.8,2,215.89,"Excelente producto, llegó a tiempo y en perfectas condiciones.",Fabricado con materiales sustentables y proceso ecológico.
ORD-04945,2023-08-02,August,Deportes,PayPal,Oeste,Entregado,M,3979.98,3,0.0,11939.94,63,2.0,5,14.42,Tardó más de lo esperado pero el producto está bien.,Diseño ergonómico ideal para uso diario y profesional.
ORD-04946,2023-10-30,October,Electrónica,Tarjeta de crédito,Oeste,Entregado,F,4707.91,10,0.1,42371.19,47,4.0,5,261.68,Tardó más de lo esperado pero el producto está bien.,Edición especial con características exclusivas para el usuario.
ORD-04947,2023-09-05,September,Deportes,Tarjeta de débito,Norte,Entregado,F,3134.89,17,0.04,51161.4,24,1.2,13,197.33,"Increíble relación calidad-precio, definitivamente volvería a comprar.",Compatible con múltiples plataformas y sistemas operativos.
ORD-04948,2023-10-19,October,Libros,PayPal,Centro,Entregado,F,3721.06,11,0.31,28242.85,27,3.5,9,93.13,"Muy buena compra, lo recomiendo ampliamente a todos.",Edición especial con características exclusivas para el usuario.
ORD-04949,2023-12-14,December,Libros,PayPal,Norte,En tránsito,No especificado,4035.23,8,0.13,28085.2,52,2.4,13,56.18,Tardó más de lo esperado pero el producto está bien.,Edición especial con características exclusivas para el usuario.
ORD-04950,2023-08-13,August,Juguetes,Tarjeta de débito,Oeste,Entregado,No especificado,4232.95,1,0.34,2793.75,19,4.1,13,34.86,"Increíble relación calidad-precio, definitivamente volvería a comprar.",Edición especial con características exclusivas para el usuario.
ORD-04951,2023-04-03,April,Libros,PayPal,Este,Entregado,F,2005.51,13,0.33,17467.99,47,4.5,13,15.07,"Muy buena compra, lo recomiendo ampliamente a todos.",Edición especial con características exclusivas para el usuario.
ORD-04952,2023-11-09,November,Ropa,Transferencia,Este,Entregado,F,303.75,4,0.27,886.95,36,2.5,3,226.23,El empaque llegó dañado aunque el producto estaba bien.,Material premium con acabado de alta calidad y durabilidad.
ORD-04953,2023-07-14,July,Belleza,Transferencia,Norte,Entregado,M,2039.29,7,0.27,10420.77,56,3.1,12,70.75,"Producto de alta calidad, superó todas mis expectativas.",Material premium con acabado de alta calidad y durabilidad.
ORD-04954,2023-07-03,July,Electrónica,Tarjeta de crédito,Norte,Entregado,M,3385.09,14,0.28,34121.71,54,1.5,6,7.28,Tardó más de lo esperado pero el producto está bien.,Compatible con múltiples plataformas y sistemas operativos.
ORD-04955,2023-11-10,November,Libros,PayPal,Sur,Entregado,M,2279.23,5,0.27,8319.19,20,2.7,10,119.18,"Muy buena compra, lo recomiendo ampliamente a todos.",Producto certificado con garantía extendida de 12 meses.
ORD-04956,2023-01-15,January,Juguetes,PayPal,Norte,En tránsito,M,3757.37,11,0.15,35131.41,42,2.4,12,144.78,Tardó más de lo esperado pero el producto está bien.,Material premium con acabado de alta calidad y durabilidad.
ORD-04957,2023-12-17,December,Electrónica,Tarjeta de débito,Norte,Entregado,M,1817.06,17,0.27,22549.71,51,1.7,5,50.77,"Excelente producto, llegó a tiempo y en perfectas condiciones.",Alta resistencia y durabilidad probada bajo estándares internacionales.
ORD-04958,2023-03-08,March,Alimentos,Transferencia,Oeste,Entregado,F,3191.98,5,0.36,10214.34,39,4.6,2,13.21,"Muy buena compra, lo recomiendo ampliamente a todos.",Producto certificado con garantía extendida de 12 meses.
ORD-04959,2023-09-05,September,Juguetes,Efectivo,Centro,En tránsito,F,972.78,3,0.13,2538.96,55,1.6,2,56.74,"Increíble relación calidad-precio, definitivamente volvería a comprar.",Diseño ergonómico ideal para uso diario y profesional.
ORD-04960,2023-09-07,September,Ropa,Tarjeta de crédito,Oeste,Entregado,F,3759.38,5,0.38,11654.08,31,3.5,4,203.73,"El producto no cumplió mis expectativas, la calidad es regular.",Dispositivo de última generación con tecnología avanzada.
ORD-04961,2023-02-27,February,Alimentos,Transferencia,Centro,Entregado,M,2751.2,15,0.01,40855.32,56,4.6,12,24.67,"Excelente producto, llegó a tiempo y en perfectas condiciones.",Alta resistencia y durabilidad probada bajo estándares internacionales.
ORD-04962,2023-07-30,July,Electrónica,Tarjeta de débito,Oeste,Devuelto,F,1060.12,19,0.14,17322.36,19,4.6,4,166.51,"Muy buena compra, lo recomiendo ampliamente a todos.",Alta resistencia y durabilidad probada bajo estándares internacionales.
ORD-04963,2023-08-14,August,Hogar,Tarjeta de crédito,Oeste,Entregado,F,1494.96,16,0.05,22723.39,49,4.2,7,43.92,Servicio al cliente muy atento y resolvieron mis dudas rápido.,Material premium con acabado de alta calidad y durabilidad.
ORD-04964,2023-01-24,January,Belleza,Efectivo,Sur,Entregado,M,3755.61,8,0.05,28542.64,60,1.7,14,58.71,"El producto no cumplió mis expectativas, la calidad es regular.",Material premium con acabado de alta calidad y durabilidad.
ORD-04965,2023-02-02,February,Belleza,Tarjeta de crédito,Centro,En tránsito,No especificado,2438.88,13,0.33,21242.64,20,4.3,12,117.92,El empaque llegó dañado aunque el producto estaba bien.,Producto certificado con garantía extendida de 12 meses.
ORD-04966,2023-05-14,May,Ropa,Transferencia,Oeste,Entregado,M,1119.36,16,0.37,11283.15,58,2.1,14,30.25,Tardó más de lo esperado pero el producto está bien.,Dispositivo de última generación con tecnología avanzada.
ORD-04967,2023-12-02,December,Ropa,Efectivo,Oeste,Entregado,No especificado,4837.99,3,0.31,10014.64,25,4.7,1,51.96,"Increíble relación calidad-precio, definitivamente volvería a comprar.",Compatible con múltiples plataformas y sistemas operativos.
ORD-04968,2023-06-10,June,Deportes,Tarjeta de débito,Centro,Entregado,M,3589.87,1,0.39,2189.82,43,3.8,11,104.69,No era exactamente lo que buscaba pero funciona correctamente.,Diseño ergonómico ideal para uso diario y profesional.
ORD-04969,2023-01-07,January,Libros,Tarjeta de crédito,Sur,Entregado,F,4787.82,9,0.09,39212.25,49,4.1,6,98.9,Tardó más de lo esperado pero el producto está bien.,Material premium con acabado de alta calidad y durabilidad.
ORD-04970,2023-12-27,December,Alimentos,Transferencia,Centro,Entregado,No especificado,2164.17,9,0.06,18308.88,28,1.3,11,224.78,El empaque llegó dañado aunque el producto estaba bien.,Material premium con acabado de alta calidad y durabilidad.
ORD-04971,2023-12-14,December,Ropa,Tarjeta de débito,Sur,Entregado,F,2401.75,17,0.21,32255.5,67,3.3,13,22.43,El empaque llegó dañado aunque el producto estaba bien.,Producto certificado con garantía extendida de 12 meses.
ORD-04972,2023-09-26,September,Belleza,Efectivo,Sur,En tránsito,F,4494.88,2,0.33,6023.14,18,4.3,9,258.14,"Muy buena compra, lo recomiendo ampliamente a todos.",Compatible con múltiples plataformas y sistemas operativos.
ORD-04973,2023-10-23,October,Electrónica,Tarjeta de crédito,Este,Devuelto,F,2648.99,9,0.02,23364.09,32,4.4,2,244.87,"Producto de alta calidad, superó todas mis expectativas.",Fabricado con materiales sustentables y proceso ecológico.
ORD-04974,2023-10-17,October,Hogar,PayPal,Sur,Entregado,M,3551.03,19,0.4,40481.74,21,1.1,12,229.8,"Entrega puntual, producto exactamente como se describía en la página.",Alta resistencia y durabilidad probada bajo estándares internacionales.
ORD-04975,2023-04-25,April,Electrónica,Transferencia,Este,Entregado,M,1298.26,13,0.24,12826.81,21,4.8,5,92.81,Servicio al cliente muy atento y resolvieron mis dudas rápido.,Diseño ergonómico ideal para uso diario y profesional.
ORD-04976,2023-12-09,December,Belleza,Transferencia,Norte,Entregado,M,2261.3,5,0.39,6896.96,45,1.2,10,246.86,"El producto no cumplió mis expectativas, la calidad es regular.",Alta resistencia y durabilidad probada bajo estándares internacionales.
ORD-04977,2023-06-23,June,Electrónica,PayPal,Sur,En tránsito,M,661.08,9,0.15,5057.26,27,3.5,11,54.84,"El producto no cumplió mis expectativas, la calidad es regular.",Dispositivo de última generación con tecnología avanzada.
ORD-04978,2023-09-23,September,Hogar,Tarjeta de débito,Centro,Entregado,No especificado,1069.6,13,0.18,11401.94,28,3.8,10,37.32,"Muy buena compra, lo recomiendo ampliamente a todos.",Producto certificado con garantía extendida de 12 meses.
ORD-04979,2023-09-25,September,Alimentos,Transferencia,Este,Entregado,F,54.67,1,0.3,38.27,67,1.4,4,13.49,"Muy buena compra, lo recomiendo ampliamente a todos.",Producto certificado con garantía extendida de 12 meses.
ORD-04980,2023-12-19,December,Juguetes,Tarjeta de débito,Norte,Entregado,M,244.36,15,0.32,2492.47,40,1.2,4,281.79,Tardó más de lo esperado pero el producto está bien.,Fabricado con materiales sustentables y proceso ecológico.
ORD-04981,2023-12-25,December,Deportes,Efectivo,Norte,Entregado,F,4887.55,4,0.09,17790.68,64,4.1,8,92.4,Tardó más de lo esperado pero el producto está bien.,Dispositivo de última generación con tecnología avanzada.
ORD-04982,2023-11-13,November,Belleza,PayPal,Sur,Entregado,M,1249.65,4,0.37,3149.12,20,2.5,14,275.29,"Producto de alta calidad, superó todas mis expectativas.",Dispositivo de última generación con tecnología avanzada.
ORD-04983,2023-02-18,February,Libros,Tarjeta de débito,Centro,Entregado,M,3333.39,10,0.35,21667.04,56,1.4,6,81.78,Servicio al cliente muy atento y resolvieron mis dudas rápido.,Diseño ergonómico ideal para uso diario y profesional.
ORD-04984,2023-08-10,August,Alimentos,Efectivo,Sur,Entregado,F,4203.54,6,0.01,24969.03,56,4.1,7,272.27,El empaque llegó dañado aunque el producto estaba bien.,Fabricado con materiales sustentables y proceso ecológico.
ORD-04985,2023-12-05,December,Belleza,Tarjeta de crédito,Oeste,Entregado,M,2775.77,12,0.05,31643.78,34,4.4,11,271.18,El empaque llegó dañado aunque el producto estaba bien.,Edición especial con características exclusivas para el usuario.
ORD-04986,2023-05-08,May,Ropa,Transferencia,Norte,Devuelto,M,808.07,16,0.2,10343.3,39,3.3,12,277.1,"Entrega puntual, producto exactamente como se describía en la página.",Diseño ergonómico ideal para uso diario y profesional.
ORD-04987,2023-09-04,September,Libros,PayPal,Oeste,Entregado,F,3654.18,3,0.18,8989.28,69,1.6,9,148.85,Servicio al cliente muy atento y resolvieron mis dudas rápido.,Fabricado con materiales sustentables y proceso ecológico.
